Id;SegmentIndex;VideoName;VideoMode;QuestionIndex;ExperimentSecond;DevicePosition;DeviceRotation;CombinedEyeDirection;CombinedEyeOrigin;LeftEyeOpeness;LeftEyeOrigin;LeftEyeDirection;LeftEyePositionInSensorArea;LeftEyePupilSize;RightEyeOpeness;RightEyeOrigin;RightEyeDirection;RightEyePositionInSensorArea;RightEyePupilSize;
1;0;;;0;0.385;(-0.091, 1.266, 0.137);(341.120, 4.370, 3.891);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.02;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.05;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.409;(-0.090, 1.265, 0.141);(341.847, 3.683, 4.028);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.04;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.07;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.434;(-0.089, 1.264, 0.145);(342.733, 3.061, 4.091);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.04;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.06;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.459;(-0.088, 1.262, 0.149);(343.643, 2.601, 4.012);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.08;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.482;(-0.086, 1.260, 0.154);(344.876, 2.151, 3.751);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.03;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.06;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.505;(-0.085, 1.259, 0.157);(345.422, 2.106, 3.489);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.01;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.08;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.529;(-0.084, 1.258, 0.160);(345.644, 2.194, 3.257);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.02;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.05;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.552;(-0.083, 1.258, 0.163);(345.677, 2.359, 3.196);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.05;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.575;(-0.083, 1.258, 0.165);(345.664, 2.474, 3.388);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.06;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.602;(-0.082, 1.257, 0.166);(345.761, 2.480, 3.841);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.05;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.637;(-0.082, 1.257, 0.170);(346.042, 2.301, 4.751);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.06;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.661;(-0.082, 1.257, 0.171);(346.174, 2.232, 5.146);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.06;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.685;(-0.082, 1.257, 0.173);(346.212, 2.545, 5.187);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.08;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.708;(-0.081, 1.257, 0.175);(346.238, 2.593, 5.365);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.08;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.732;(-0.080, 1.257, 0.176);(346.638, 2.979, 5.429);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.07;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
1;0;;;0;0.755;(-0.078, 1.257, 0.177);(347.164, 3.433, 5.676);(-1.000, -1.000, -1.000);(-1.000, -1.000, -1.000);0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00;0.05;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
