Id;SegmentIndex;VideoName;VideoMode;QuestionIndex;ExperimentSecond;DevicePosition;DeviceRotation;CombinedEyeDirection;CombinedEyeOrigin;LeftEyeOpeness;LeftEyeOrigin;LeftEyeDirection;LeftEyePositionInSensorArea;LeftEyePupilSize;RightEyeOpeness;RightEyeOrigin;RightEyeDirection;RightEyePositionInSensorArea;RightEyePupilSize;
2;0;;;0;0.631;(0.133, 1.267, -0.828);(2.560, 192.311, 356.724);(-0.368, -0.353, 0.860);(30.665, -2.532, -37.333);0.29;(30.665, -2.532, -37.333);(-0.368, -0.353, 0.860);(0.634, 0.822, 0.000);7.05;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
2;0;;;0;0.655;(0.134, 1.266, -0.828);(2.762, 192.299, 356.762);(-0.372, -0.337, 0.865);(30.666, -2.533, -37.333);0.28;(30.666, -2.533, -37.333);(-0.372, -0.337, 0.865);(0.634, 0.818, 0.000);6.99;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.462, 0.819, 0.000);-1.00
2;0;;;0;0.677;(0.134, 1.266, -0.828);(2.876, 192.267, 356.771);(-0.385, -0.292, 0.876);(30.667, -2.529, -37.333);0.25;(30.667, -2.529, -37.333);(-0.385, -0.292, 0.876);(0.636, 0.809, 0.000);6.98;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.461, 0.818, 0.000);-1.00
2;0;;;0;0.711;(0.134, 1.266, -0.829);(3.094, 192.243, 356.800);(-0.389, -0.221, 0.894);(30.662, -2.524, -37.327);0.25;(30.662, -2.524, -37.327);(-0.389, -0.221, 0.894);(0.636, 0.795, 0.000);7.07;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.463, 0.820, 0.000);-1.00
2;0;;;0;0.733;(0.134, 1.265, -0.829);(3.297, 192.231, 356.842);(-0.377, -0.273, 0.885);(30.661, -2.368, -37.272);0.29;(30.661, -2.368, -37.272);(-0.377, -0.273, 0.885);(0.634, 0.798, 0.000);7.11;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.690, 0.782, 0.000);-1.00
2;0;;;0;0.756;(0.133, 1.265, -0.829);(3.440, 192.217, 356.874);(-0.406, -0.271, 0.872);(30.770, -2.360, -37.264);0.29;(30.770, -2.360, -37.264);(-0.406, -0.271, 0.872);(0.635, 0.798, 0.000);7.17;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
2;0;;;0;0.779;(0.134, 1.265, -0.829);(3.607, 192.179, 356.903);(-0.373, -0.276, 0.886);(30.615, -2.352, -37.263);0.31;(30.615, -2.352, -37.263);(-0.373, -0.276, 0.886);(0.635, 0.798, 0.000);7.14;0.01;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.459, 0.826, 0.000);-1.00
2;0;;;0;0.802;(0.134, 1.264, -0.830);(3.835, 192.152, 356.949);(-0.376, -0.289, 0.880);(30.612, -2.348, -37.251);0.31;(30.612, -2.348, -37.251);(-0.376, -0.289, 0.880);(0.636, 0.800, 0.000);7.12;0.01;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.468, 0.799, 0.000);-1.00
2;0;;;0;0.825;(0.134, 1.264, -0.830);(4.172, 192.121, 356.989);(-0.377, -0.304, 0.875);(30.605, -2.345, -37.247);0.28;(30.605, -2.345, -37.247);(-0.377, -0.304, 0.875);(0.637, 0.802, 0.000);7.01;0.00;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(-1.000, -1.000, 0.000);-1.00
2;0;;;0;0.860;(0.134, 1.262, -0.831);(4.864, 192.096, 357.039);(-0.374, -0.430, 0.822);(30.565, -1.716, -37.048);0.29;(30.565, -1.716, -37.048);(-0.374, -0.430, 0.822);(0.637, 0.798, 0.000);6.80;0.03;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000);(0.463, 0.818, 0.000);-1.00
