Id;SegmentIndex;VideoName;VideoMode;QuestionIndex;ExperimentSecond;DevicePosition;DeviceRotation;CombinedEyeDirection;CombinedEyeOrigin;LeftEyeOpeness;LeftEyeOrigin;LeftEyeDirection;LeftEyePositionInSensorArea;LeftEyePupilSize;RightEyeOpeness;RightEyeOrigin;RightEyeDirection;RightEyePositionInSensorArea;RightEyePupilSize;Phase;
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.284;(0.656, 1.253, -0.580);(0.281, 19.058, 355.896);(0.011, -0.004, 1.000);(-0.402, 2.947, -25.575);0.79;(32.312, 2.607, -25.779);(-0.139, -0.013, 0.990);(0.462, 0.489, 0.000);3.84;0.62;(-29.047, 3.244, -25.395);(0.142, 0.004, 0.990);(0.429, 0.448, 0.000);4.06;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.311;(0.656, 1.253, -0.580);(0.294, 19.060, 355.901);(-0.023, -0.005, 1.000);(6.838, 2.862, -25.600);0.82;(32.312, 2.605, -25.779);(-0.141, -0.012, 0.990);(0.462, 0.489, 0.000);3.86;0.61;(-29.050, 3.224, -25.349);(0.143, 0.005, 0.990);(0.429, 0.448, 0.000);4.06;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.335;(0.656, 1.253, -0.580);(0.314, 19.056, 355.922);(-0.033, -0.005, 0.999);(8.934, 2.834, -25.597);0.83;(32.312, 2.604, -25.779);(-0.141, -0.012, 0.990);(0.462, 0.489, 0.000);3.85;0.64;(-29.053, 3.207, -25.302);(0.144, 0.006, 0.990);(0.429, 0.448, 0.000);4.06;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.363;(0.656, 1.253, -0.580);(0.318, 19.061, 355.921);(0.003, -0.003, 1.000);(6.721, 2.801, -25.606);0.81;(32.424, 2.553, -25.812);(-0.115, 0.001, 0.993);(0.455, 0.488, 0.000);3.90;0.62;(-28.870, 3.145, -25.319);(0.167, -0.009, 0.986);(0.419, 0.452, 0.000);4.01;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.376;(0.656, 1.253, -0.580);(0.318, 19.050, 355.909);(-0.008, -0.006, 1.000);(7.911, 2.783, -25.576);0.77;(32.415, 2.548, -25.787);(-0.124, -0.003, 0.992);(0.456, 0.489, 0.000);3.89;0.60;(-28.882, 3.135, -25.258);(0.167, -0.011, 0.986);(0.419, 0.452, 0.000);3.83;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.401;(0.656, 1.253, -0.580);(0.317, 19.057, 355.926);(0.001, 0.000, 1.000);(6.087, 2.806, -25.586);0.77;(32.415, 2.548, -25.788);(-0.121, 0.001, 0.993);(0.456, 0.488, 0.000);3.88;0.59;(-28.879, 3.148, -25.319);(0.163, -0.001, 0.987);(0.420, 0.451, 0.000);3.99;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.427;(0.656, 1.253, -0.580);(0.307, 19.068, 355.904);(0.002, -0.004, 1.000);(5.944, 2.808, -25.584);0.86;(32.417, 2.550, -25.786);(-0.121, -0.003, 0.993);(0.456, 0.489, 0.000);3.88;0.67;(-28.881, 3.148, -25.319);(0.163, -0.006, 0.987);(0.420, 0.452, 0.000);3.98;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.459;(0.656, 1.253, -0.580);(0.297, 19.117, 355.877);(0.001, -0.006, 1.000);(6.262, 2.789, -25.529);0.92;(32.418, 2.551, -25.785);(-0.120, -0.004, 0.993);(0.456, 0.489, 0.000);3.89;0.72;(-28.906, 3.108, -25.186);(0.164, -0.009, 0.986);(0.420, 0.452, 0.000);3.96;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.483;(0.656, 1.253, -0.580);(0.301, 19.144, 355.862);(-0.160, -0.040, 0.986);(18.804, 2.431, -25.353);0.98;(31.540, 2.230, -25.175);(-0.216, -0.038, 0.976);(0.500, 0.500, 0.000);3.86;0.73;(-29.775, 3.194, -26.031);(0.057, -0.046, 0.997);(0.467, 0.463, 0.000);4.13;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.509;(0.656, 1.253, -0.580);(0.291, 19.202, 355.836);(-0.344, -0.064, 0.937);(30.249, 2.268, -25.580);0.72;(30.800, 2.260, -25.574);(-0.347, -0.064, 0.936);(0.545, 0.507, 0.000);3.99;0.55;(-30.399, 3.134, -26.158);(-0.046, -0.063, 0.997);(0.505, 0.469, 0.000);4.15;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.534;(0.656, 1.253, -0.580);(0.286, 19.275, 355.814);(-0.152, -0.070, 0.986);(-7.342, 2.761, -25.799);0.70;(30.864, 2.201, -25.433);(-0.333, -0.063, 0.941);(0.541, 0.507, 0.000);3.82;0.57;(-30.395, 3.100, -26.019);(-0.040, -0.074, 0.996);(0.503, 0.471, 0.000);4.05;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.559;(0.657, 1.253, -0.580);(0.292, 19.377, 355.777);(-0.094, -0.074, 0.993);(-18.842, 2.916, -25.849);0.71;(30.874, 2.201, -25.433);(-0.327, -0.060, 0.943);(0.540, 0.507, 0.000);3.84;0.61;(-30.400, 3.082, -25.946);(-0.040, -0.076, 0.996);(0.504, 0.471, 0.000);4.01;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.586;(0.657, 1.252, -0.581);(0.301, 19.428, 355.753);(-0.213, -0.065, 0.975);(6.627, 2.542, -25.607);0.72;(30.890, 2.201, -25.432);(-0.324, -0.058, 0.944);(0.539, 0.507, 0.000);3.85;0.61;(-30.405, 3.063, -25.875);(-0.038, -0.074, 0.997);(0.503, 0.471, 0.000);4.02;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.600;(0.657, 1.252, -0.581);(0.300, 19.449, 355.736);(-0.243, -0.063, 0.968);(13.802, 2.438, -25.543);0.74;(30.900, 2.201, -25.433);(-0.320, -0.058, 0.946);(0.538, 0.507, 0.000);3.86;0.59;(-30.409, 3.050, -25.827);(-0.038, -0.074, 0.997);(0.504, 0.471, 0.000);4.00;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.628;(0.657, 1.252, -0.581);(0.320, 19.510, 355.694);(-0.248, -0.063, 0.967);(14.344, 2.425, -25.512);0.74;(30.915, 2.201, -25.425);(-0.323, -0.058, 0.945);(0.538, 0.507, 0.000);3.89;0.61;(-30.413, 3.030, -25.747);(-0.037, -0.074, 0.997);(0.504, 0.471, 0.000);4.01;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.653;(0.657, 1.252, -0.581);(0.331, 19.538, 355.677);(-0.243, -0.064, 0.968);(13.029, 2.439, -25.495);0.74;(30.936, 2.201, -25.410);(-0.326, -0.058, 0.944);(0.537, 0.507, 0.000);3.91;0.59;(-30.417, 3.018, -25.701);(-0.036, -0.075, 0.997);(0.504, 0.471, 0.000);4.00;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.680;(0.657, 1.252, -0.581);(0.361, 19.559, 355.647);(-0.219, -0.065, 0.973);(7.479, 2.502, -25.452);0.74;(30.971, 2.191, -25.342);(-0.330, -0.059, 0.942);(0.537, 0.506, 0.000);3.93;0.63;(-30.422, 3.003, -25.630);(-0.035, -0.074, 0.997);(0.504, 0.471, 0.000);4.02;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.707;(0.657, 1.252, -0.581);(0.369, 19.551, 355.653);(-0.184, -0.067, 0.981);(-0.136, 2.596, -25.452);0.77;(30.995, 2.183, -25.297);(-0.333, -0.059, 0.941);(0.536, 0.506, 0.000);3.93;0.63;(-30.426, 2.998, -25.604);(-0.034, -0.074, 0.997);(0.504, 0.471, 0.000);4.02;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.731;(0.657, 1.252, -0.581);(0.373, 19.534, 355.661);(-0.076, -0.064, 0.995);(-13.662, 2.769, -25.449);0.78;(31.353, 2.333, -25.889);(-0.287, -0.053, 0.957);(0.517, 0.505, 0.000);4.00;0.64;(-30.096, 2.928, -25.288);(0.002, -0.067, 0.998);(0.487, 0.469, 0.000);4.06;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.760;(0.657, 1.252, -0.581);(0.372, 19.514, 355.675);(0.051, -0.068, 0.996);(-29.729, 3.015, -25.715);0.75;(31.585, 2.340, -25.988);(-0.256, -0.060, 0.965);(0.505, 0.507, 0.000);3.89;0.52;(-29.811, 3.016, -25.715);(0.051, -0.068, 0.996);(0.469, 0.470, 0.000);4.02;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.776;(0.657, 1.252, -0.581);(0.360, 19.507, 355.676);(0.042, -0.064, 0.997);(-29.353, 2.980, -25.578);0.73;(31.585, 2.329, -25.940);(-0.256, -0.060, 0.965);(0.505, 0.507, 0.000);3.91;0.53;(-29.828, 2.985, -25.575);(0.044, -0.064, 0.997);(0.471, 0.469, 0.000);4.00;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.811;(0.657, 1.252, -0.581);(0.345, 19.465, 355.693);(-0.162, -0.061, 0.985);(12.342, 2.533, -25.845);0.75;(31.585, 2.323, -25.921);(-0.256, -0.060, 0.965);(0.505, 0.507, 0.000);3.87;0.54;(-29.849, 2.994, -25.679);(0.048, -0.061, 0.997);(0.471, 0.469, 0.000);4.02;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.838;(0.657, 1.252, -0.581);(0.326, 19.469, 355.686);(-0.139, -0.061, 0.988);(7.699, 2.586, -25.833);0.76;(31.583, 2.322, -25.914);(-0.256, -0.060, 0.965);(0.505, 0.507, 0.000);3.87;0.55;(-29.854, 3.002, -25.705);(0.048, -0.062, 0.997);(0.471, 0.469, 0.000);4.05;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.850;(0.657, 1.252, -0.581);(0.308, 19.479, 355.685);(-0.134, -0.062, 0.989);(6.282, 2.601, -25.819);0.76;(31.582, 2.318, -25.893);(-0.258, -0.061, 0.964);(0.505, 0.507, 0.000);3.87;0.55;(-29.858, 3.005, -25.714);(0.047, -0.062, 0.997);(0.471, 0.469, 0.000);4.05;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.875;(0.657, 1.252, -0.581);(0.298, 19.501, 355.690);(-0.104, -0.063, 0.993);(-0.108, 2.671, -25.793);0.78;(31.582, 2.314, -25.867);(-0.260, -0.061, 0.964);(0.505, 0.507, 0.000);3.87;0.55;(-29.862, 3.007, -25.723);(0.045, -0.063, 0.997);(0.472, 0.469, 0.000);4.04;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.915;(0.657, 1.253, -0.581);(0.290, 19.543, 355.753);(-0.096, -0.064, 0.993);(-1.445, 2.684, -25.776);0.77;(31.582, 2.305, -25.823);(-0.260, -0.064, 0.964);(0.505, 0.507, 0.000);3.86;0.58;(-29.871, 3.009, -25.736);(0.046, -0.062, 0.997);(0.472, 0.469, 0.000);4.04;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.932;(0.657, 1.253, -0.581);(0.301, 19.540, 355.756);(-0.090, -0.064, 0.994);(-2.741, 2.692, -25.757);0.76;(31.582, 2.290, -25.784);(-0.260, -0.063, 0.964);(0.505, 0.507, 0.000);3.87;0.60;(-29.876, 3.009, -25.736);(0.047, -0.063, 0.997);(0.472, 0.470, 0.000);4.09;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.957;(0.657, 1.252, -0.581);(0.282, 19.544, 355.807);(-0.081, -0.065, 0.995);(-4.578, 2.709, -25.749);0.77;(31.584, 2.284, -25.779);(-0.260, -0.061, 0.964);(0.505, 0.507, 0.000);3.88;0.61;(-29.877, 3.007, -25.727);(0.046, -0.066, 0.997);(0.472, 0.470, 0.000);4.04;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;36.982;(0.656, 1.252, -0.581);(0.289, 19.526, 355.801);(-0.093, -0.064, 0.994);(-2.202, 2.679, -25.747);0.74;(31.586, 2.281, -25.778);(-0.259, -0.061, 0.964);(0.505, 0.507, 0.000);3.88;0.63;(-29.878, 3.005, -25.722);(0.045, -0.066, 0.997);(0.472, 0.470, 0.000);4.04;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.007;(0.656, 1.252, -0.581);(0.278, 19.507, 355.829);(-0.107, -0.065, 0.992);(0.640, 2.640, -25.725);0.78;(31.586, 2.279, -25.756);(-0.258, -0.061, 0.964);(0.505, 0.507, 0.000);3.88;0.56;(-29.877, 2.996, -25.694);(0.045, -0.067, 0.997);(0.472, 0.470, 0.000);4.08;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.033;(0.656, 1.253, -0.581);(0.266, 19.484, 355.870);(-0.221, -0.062, 0.973);(16.394, 2.450, -25.590);0.78;(31.266, 2.286, -25.656);(-0.290, -0.059, 0.955);(0.520, 0.506, 0.000);4.00;0.56;(-30.137, 2.961, -25.383);(0.002, -0.069, 0.998);(0.488, 0.469, 0.000);4.17;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.058;(0.656, 1.253, -0.581);(0.254, 19.457, 355.907);(-0.057, -0.064, 0.996);(-21.271, 2.953, -25.724);0.64;(31.053, 2.260, -25.412);(-0.307, -0.061, 0.950);(0.530, 0.505, 0.000);3.88;0.54;(-30.247, 3.072, -25.777);(-0.014, -0.064, 0.998);(0.494, 0.468, 0.000);4.13;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.088;(0.656, 1.253, -0.581);(0.228, 19.437, 355.945);(-0.041, -0.070, 0.997);(-24.863, 2.997, -25.737);0.66;(31.048, 2.243, -25.395);(-0.300, -0.058, 0.952);(0.529, 0.505, 0.000);3.92;0.57;(-30.262, 3.069, -25.770);(-0.016, -0.071, 0.997);(0.495, 0.469, 0.000);4.12;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.112;(0.656, 1.253, -0.581);(0.166, 19.413, 355.995);(-0.192, -0.064, 0.979);(7.702, 2.557, -25.526);0.67;(31.053, 2.243, -25.382);(-0.298, -0.059, 0.953);(0.529, 0.505, 0.000);3.92;0.57;(-30.272, 3.068, -25.760);(-0.015, -0.071, 0.997);(0.495, 0.469, 0.000);4.12;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.136;(0.656, 1.253, -0.581);(0.165, 19.413, 355.981);(-0.158, -0.067, 0.985);(-0.169, 2.658, -25.555);0.68;(31.074, 2.239, -25.370);(-0.302, -0.059, 0.951);(0.529, 0.505, 0.000);3.93;0.57;(-30.283, 3.062, -25.733);(-0.015, -0.073, 0.997);(0.496, 0.470, 0.000);4.11;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.154;(0.656, 1.253, -0.581);(0.166, 19.412, 355.987);(-0.169, -0.066, 0.983);(2.146, 2.619, -25.513);0.68;(31.081, 2.234, -25.353);(-0.303, -0.059, 0.951);(0.529, 0.505, 0.000);3.93;0.60;(-30.291, 3.050, -25.692);(-0.014, -0.071, 0.997);(0.496, 0.469, 0.000);4.10;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.180;(0.656, 1.253, -0.581);(0.136, 19.411, 356.007);(-0.180, -0.066, 0.982);(4.291, 2.584, -25.484);0.70;(31.089, 2.230, -25.340);(-0.305, -0.060, 0.951);(0.529, 0.505, 0.000);3.93;0.61;(-30.296, 3.042, -25.669);(-0.014, -0.072, 0.997);(0.496, 0.470, 0.000);4.11;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.204;(0.656, 1.253, -0.581);(0.138, 19.431, 355.995);(-0.176, -0.066, 0.982);(3.478, 2.588, -25.465);0.71;(31.098, 2.224, -25.328);(-0.305, -0.059, 0.950);(0.529, 0.505, 0.000);3.95;0.59;(-30.305, 3.033, -25.632);(-0.013, -0.073, 0.997);(0.496, 0.470, 0.000);4.11;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.233;(0.656, 1.253, -0.581);(0.130, 19.452, 355.988);(-0.188, -0.066, 0.980);(6.092, 2.543, -25.419);0.71;(31.108, 2.217, -25.314);(-0.306, -0.059, 0.950);(0.528, 0.505, 0.000);3.95;0.61;(-30.310, 3.017, -25.573);(-0.012, -0.075, 0.997);(0.496, 0.470, 0.000);4.09;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.261;(0.656, 1.253, -0.581);(0.118, 19.474, 355.984);(-0.198, -0.066, 0.978);(8.045, 2.508, -25.377);0.74;(31.117, 2.212, -25.295);(-0.306, -0.060, 0.950);(0.528, 0.505, 0.000);3.95;0.62;(-30.310, 2.999, -25.514);(-0.012, -0.074, 0.997);(0.496, 0.470, 0.000);4.11;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.286;(0.656, 1.253, -0.581);(0.118, 19.494, 355.987);(-0.193, -0.067, 0.979);(7.012, 2.513, -25.360);0.71;(31.128, 2.209, -25.288);(-0.306, -0.062, 0.950);(0.528, 0.506, 0.000);3.95;0.59;(-30.310, 2.984, -25.473);(-0.012, -0.074, 0.997);(0.496, 0.470, 0.000);4.12;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.310;(0.656, 1.253, -0.581);(0.101, 19.508, 355.980);(-0.184, -0.069, 0.981);(5.127, 2.528, -25.338);0.72;(31.137, 2.202, -25.268);(-0.306, -0.061, 0.950);(0.527, 0.506, 0.000);3.97;0.59;(-30.309, 2.971, -25.433);(-0.012, -0.077, 0.997);(0.496, 0.471, 0.000);4.13;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.335;(0.656, 1.253, -0.581);(0.089, 19.541, 355.984);(-0.206, -0.067, 0.976);(9.714, 2.457, -25.278);0.73;(31.145, 2.199, -25.253);(-0.305, -0.062, 0.950);(0.527, 0.506, 0.000);3.97;0.60;(-30.300, 2.940, -25.323);(-0.013, -0.076, 0.997);(0.496, 0.471, 0.000);4.15;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.360;(0.656, 1.253, -0.581);(0.083, 19.555, 356.003);(-0.224, -0.066, 0.972);(13.712, 2.404, -25.265);0.74;(31.153, 2.197, -25.252);(-0.305, -0.061, 0.950);(0.527, 0.506, 0.000);3.98;0.65;(-30.296, 2.925, -25.299);(-0.012, -0.075, 0.997);(0.496, 0.471, 0.000);4.17;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.389;(0.656, 1.253, -0.581);(0.098, 19.573, 356.015);(-0.243, -0.055, 0.969);(19.595, 2.300, -25.279);0.71;(31.251, 2.135, -25.178);(-0.294, -0.050, 0.954);(0.522, 0.506, 0.000);4.11;0.59;(-30.211, 3.007, -25.711);(-0.014, -0.075, 0.997);(0.493, 0.472, 0.000);4.26;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.403;(0.656, 1.253, -0.581);(0.089, 19.575, 356.036);(0.050, -0.083, 0.995);(-25.864, 2.924, -25.915);0.71;(31.815, 2.429, -26.266);(-0.207, -0.078, 0.975);(0.489, 0.510, 0.000);4.02;0.59;(-29.583, 2.956, -25.892);(0.067, -0.083, 0.994);(0.459, 0.476, 0.000);4.43;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.427;(0.656, 1.253, -0.582);(0.107, 19.574, 356.039);(0.092, -0.073, 0.993);(-29.317, 2.996, -25.942);0.64;(31.942, 2.360, -26.050);(-0.200, -0.072, 0.977);(0.484, 0.509, 0.000);4.08;0.41;(-29.378, 2.996, -25.942);(0.092, -0.073, 0.993);(0.448, 0.474, 0.000);4.32;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.452;(0.656, 1.253, -0.582);(0.119, 19.572, 356.038);(0.088, -0.077, 0.993);(-28.953, 2.959, -25.856);0.68;(31.948, 2.357, -26.049);(-0.202, -0.075, 0.976);(0.484, 0.510, 0.000);4.05;0.44;(-29.391, 2.963, -25.854);(0.090, -0.077, 0.993);(0.449, 0.475, 0.000);4.27;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.476;(0.656, 1.253, -0.582);(0.121, 19.575, 356.037);(0.064, -0.078, 0.995);(-23.455, 2.883, -25.792);0.70;(31.949, 2.338, -25.985);(-0.201, -0.074, 0.977);(0.483, 0.510, 0.000);4.04;0.47;(-29.402, 2.942, -25.772);(0.092, -0.078, 0.993);(0.449, 0.475, 0.000);4.28;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.500;(0.656, 1.253, -0.582);(0.109, 19.594, 356.016);(-0.099, -0.072, 0.992);(10.799, 2.536, -25.877);0.73;(31.950, 2.332, -25.967);(-0.199, -0.069, 0.978);(0.483, 0.509, 0.000);4.04;0.47;(-29.413, 2.922, -25.707);(0.094, -0.077, 0.993);(0.449, 0.475, 0.000);4.29;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.526;(0.656, 1.253, -0.582);(0.099, 19.602, 356.009);(-0.074, -0.074, 0.994);(6.125, 2.567, -25.809);0.71;(31.952, 2.316, -25.909);(-0.197, -0.070, 0.978);(0.483, 0.509, 0.000);4.02;0.52;(-29.421, 2.913, -25.672);(0.096, -0.077, 0.992);(0.449, 0.475, 0.000);4.29;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.556;(0.656, 1.253, -0.582);(0.102, 19.624, 355.999);(-0.045, -0.076, 0.996);(0.672, 2.614, -25.766);0.74;(31.957, 2.310, -25.882);(-0.193, -0.073, 0.978);(0.482, 0.509, 0.000);4.02;0.50;(-29.429, 2.906, -25.654);(0.098, -0.077, 0.992);(0.449, 0.475, 0.000);4.28;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.580;(0.657, 1.253, -0.582);(0.125, 19.664, 356.000);(-0.048, -0.083, 0.995);(-4.951, 2.643, -25.746);0.71;(31.782, 2.267, -25.742);(-0.215, -0.075, 0.974);(0.492, 0.510, 0.000);3.71;0.52;(-29.607, 2.895, -25.748);(0.065, -0.087, 0.994);(0.460, 0.478, 0.000);4.13;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.606;(0.657, 1.253, -0.582);(0.127, 19.690, 355.989);(-0.045, -0.081, 0.996);(-5.922, 2.655, -25.758);0.71;(31.762, 2.261, -25.712);(-0.223, -0.077, 0.972);(0.493, 0.510, 0.000);3.72;0.50;(-29.628, 2.903, -25.787);(0.067, -0.083, 0.994);(0.460, 0.477, 0.000);4.12;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.631;(0.657, 1.253, -0.582);(0.129, 19.710, 355.975);(-0.072, -0.081, 0.994);(-0.438, 2.598, -25.766);0.74;(31.768, 2.269, -25.750);(-0.226, -0.076, 0.971);(0.494, 0.510, 0.000);3.69;0.48;(-29.632, 2.897, -25.781);(0.069, -0.085, 0.994);(0.460, 0.477, 0.000);4.05;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.656;(0.657, 1.253, -0.582);(0.129, 19.741, 355.956);(-0.072, -0.081, 0.994);(-0.038, 2.592, -25.763);0.74;(31.770, 2.268, -25.757);(-0.227, -0.075, 0.971);(0.494, 0.510, 0.000);3.66;0.51;(-29.636, 2.894, -25.769);(0.073, -0.085, 0.994);(0.459, 0.477, 0.000);4.02;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.686;(0.657, 1.253, -0.582);(0.126, 19.735, 355.977);(-0.076, -0.080, 0.994);(0.751, 2.579, -25.753);0.74;(31.775, 2.263, -25.747);(-0.226, -0.075, 0.971);(0.494, 0.510, 0.000);3.62;0.53;(-29.638, 2.888, -25.759);(0.073, -0.084, 0.994);(0.460, 0.477, 0.000);4.03;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.700;(0.657, 1.253, -0.582);(0.130, 19.734, 355.977);(-0.080, -0.079, 0.994);(1.556, 2.567, -25.742);0.76;(31.778, 2.262, -25.742);(-0.227, -0.074, 0.971);(0.494, 0.509, 0.000);3.61;0.54;(-29.639, 2.882, -25.743);(0.073, -0.083, 0.994);(0.460, 0.477, 0.000);4.02;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.728;(0.657, 1.253, -0.582);(0.112, 19.737, 355.988);(-0.089, -0.079, 0.993);(3.149, 2.545, -25.727);0.78;(31.787, 2.261, -25.740);(-0.228, -0.074, 0.971);(0.494, 0.509, 0.000);3.58;0.53;(-29.640, 2.870, -25.711);(0.074, -0.083, 0.994);(0.460, 0.477, 0.000);4.00;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.754;(0.657, 1.253, -0.582);(0.106, 19.738, 356.027);(-0.097, -0.077, 0.992);(4.706, 2.520, -25.709);0.78;(31.792, 2.255, -25.726);(-0.229, -0.073, 0.971);(0.494, 0.509, 0.000);3.54;0.55;(-29.643, 2.857, -25.687);(0.074, -0.080, 0.994);(0.460, 0.477, 0.000);3.96;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.778;(0.657, 1.253, -0.582);(0.088, 19.738, 356.059);(-0.049, -0.087, 0.995);(-3.444, 2.539, -25.770);0.78;(31.944, 2.242, -25.984);(-0.218, -0.080, 0.973);(0.487, 0.513, 0.000);3.45;0.55;(-29.502, 2.758, -25.613);(0.076, -0.090, 0.993);(0.454, 0.481, 0.000);3.84;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.803;(0.657, 1.253, -0.582);(0.091, 19.748, 356.043);(0.087, -0.115, 0.990);(-14.045, 2.406, -25.703);0.82;(32.377, 2.028, -25.857);(-0.134, -0.107, 0.985);(0.459, 0.524, 0.000);3.57;0.61;(-28.915, 2.527, -25.653);(0.157, -0.116, 0.981);(0.421, 0.494, 0.000);3.91;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.827;(0.657, 1.253, -0.582);(0.096, 19.767, 356.046);(0.061, -0.117, 0.991);(-9.238, 2.379, -25.719);0.77;(32.369, 2.022, -25.847);(-0.138, -0.109, 0.984);(0.460, 0.524, 0.000);3.58;0.53;(-28.943, 2.547, -25.658);(0.155, -0.118, 0.981);(0.423, 0.493, 0.000);3.86;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.855;(0.657, 1.253, -0.582);(0.097, 19.775, 356.050);(-0.009, -0.114, 0.993);(4.719, 2.266, -25.778);0.75;(32.380, 2.026, -25.846);(-0.140, -0.108, 0.984);(0.460, 0.524, 0.000);3.54;0.52;(-28.949, 2.559, -25.696);(0.152, -0.118, 0.981);(0.423, 0.493, 0.000);3.86;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.882;(0.657, 1.253, -0.582);(0.105, 19.811, 356.025);(-0.015, -0.111, 0.994);(6.026, 2.255, -25.788);0.76;(32.385, 2.027, -25.846);(-0.141, -0.105, 0.984);(0.460, 0.524, 0.000);3.52;0.55;(-28.959, 2.559, -25.711);(0.153, -0.117, 0.981);(0.423, 0.493, 0.000);3.86;UIFeedback
10;1;Low_layer_small_iterations;OnlyAnomalies;0;37.909;(0.657, 1.253, -0.582);(0.115, 19.824, 356.004);(-0.004, -0.111, 0.994);(3.744, 2.275, -25.777);0.79;(32.389, 2.028, -25.845);(-0.141, -0.104, 0.984);(0.460, 0.523, 0.000);3.53;0.56;(-28.963, 2.558, -25.700);(0.154, -0.116, 0.981);(0.423, 0.493, 0.000);3.85;UIFeedback
