Id;Timestamp;Sex;Age;SegmentIndex;VideoName;VideoMode;QuestionIndex;QuestionAnswer;AnswerDuration;VideoRotation;
44;2024-11-01 17:12:46;Female;21;1;Train;Coupling;1;67;16.6913;0
44;2024-11-01 17:12:54;Female;21;1;Train;Coupling;2;74;7.686523;0
44;2024-11-01 17:13:18;Female;21;1;Train;Coupling;3;37;24.10276;0
44;2024-11-01 17:13:24;Female;21;1;Train;Coupling;4;71;5.748901;0
44;2024-11-01 17:13:31;Female;21;1;Train;Coupling;5;68;7.422501;0
44;2024-11-01 17:15:24;Female;21;2;4d_pool_6-14-36_1;Normal;1;21;68.09613;0
44;2024-11-01 17:15:29;Female;21;2;4d_pool_6-14-36_1;Normal;2;83;4.384552;0
44;2024-11-01 17:16:04;Female;21;2;4d_pool_6-14-36_1;Normal;3;66;34.92047;0
44;2024-11-01 17:17:38;Female;21;2;4d_pool_6-14-36_1;Normal;4;24;94.28787;0
44;2024-11-01 17:17:44;Female;21;2;4d_pool_6-14-36_1;Normal;5;84;5.843903;0
44;2024-11-01 17:18:46;Female;21;3;High_iterations;Hallucinations;1;81;23.66165;0
44;2024-11-01 17:18:55;Female;21;3;High_iterations;Hallucinations;2;72;8.930542;0
44;2024-11-01 17:18:59;Female;21;3;High_iterations;Hallucinations;3;34;3.943817;0
44;2024-11-01 17:19:05;Female;21;3;High_iterations;Hallucinations;4;86;6.698334;0
44;2024-11-01 17:19:09;Female;21;3;High_iterations;Hallucinations;5;75;3.987793;0
44;2024-11-01 17:20:17;Female;21;4;High_iterations;Coupling;1;53;29.60175;0
44;2024-11-01 17:20:26;Female;21;4;High_iterations;Coupling;2;69;9.346436;0
44;2024-11-01 17:20:34;Female;21;4;High_iterations;Coupling;3;41;7.789307;0
44;2024-11-01 17:20:52;Female;21;4;High_iterations;Coupling;4;55;17.60376;0
44;2024-11-01 17:20:57;Female;21;4;High_iterations;Coupling;5;60;5.195618;0
44;2024-11-01 17:21:45;Female;21;5;High_iterations;Normal;1;22;11.1087;0
44;2024-11-01 17:22:10;Female;21;5;High_iterations;Normal;2;86;24.67963;0
44;2024-11-01 17:22:16;Female;21;5;High_iterations;Normal;3;69;5.503967;0
44;2024-11-01 17:22:20;Female;21;5;High_iterations;Normal;4;25;4.704285;0
44;2024-11-01 17:22:25;Female;21;5;High_iterations;Normal;5;65;4.812378;0
44;2024-11-01 17:23:19;Female;21;6;4d_pool_6-14-36_1;Hallucinations;1;76;15.98883;0
44;2024-11-01 17:23:41;Female;21;6;4d_pool_6-14-36_1;Hallucinations;2;72;22.40942;0
44;2024-11-01 17:25:28;Female;21;6;4d_pool_6-14-36_1;Hallucinations;3;18;107.184;0
44;2024-11-01 17:25:36;Female;21;6;4d_pool_6-14-36_1;Hallucinations;4;87;7.257874;0
44;2024-11-01 17:25:43;Female;21;6;4d_pool_6-14-36_1;Hallucinations;5;87;7.527344;0
44;2024-11-01 17:27:26;Female;21;7;Westminster_8k;Coupling;1;71;10.72882;0
44;2024-11-01 17:27:38;Female;21;7;Westminster_8k;Coupling;2;65;12.04126;0
44;2024-11-01 17:27:53;Female;21;7;Westminster_8k;Coupling;3;63;14.61597;0
44;2024-11-01 17:28:07;Female;21;7;Westminster_8k;Coupling;4;39;14.85962;0
44;2024-11-01 17:28:15;Female;21;7;Westminster_8k;Coupling;5;75;7.693726;0
44;2024-11-01 17:29:00;Female;21;8;4d_pool_6-14-36_3;Normal;1;18;7.002441;0
44;2024-11-01 17:29:05;Female;21;8;4d_pool_6-14-36_3;Normal;2;79;5.096558;0
44;2024-11-01 17:29:14;Female;21;8;4d_pool_6-14-36_3;Normal;3;74;8.821045;0
44;2024-11-01 17:29:26;Female;21;8;4d_pool_6-14-36_3;Normal;4;23;12.65637;0
44;2024-11-01 17:29:35;Female;21;8;4d_pool_6-14-36_3;Normal;5;73;8.695923;0
