Time,0
2.0,52.40770778544682
3.0,51.98941931273683
4.0,51.566038153217356
5.0,51.14602932250748
6.0,50.736769043480486
7.0,50.34479391921162
8.0,49.975872669825655
9.0,49.635156728328994
10.0,49.32726484647686
11.0,49.056557385016596
12.0,48.82704329427902
13.0,48.64102146019719
14.0,48.496894035095906
15.0,48.39255403454711
16.0,48.32644883018402
17.0,48.2972690008248
18.0,48.304027954472346
19.0,48.34600710323618
20.0,48.42273844229257
21.0,48.533992994477785
22.0,48.67976954105121
23.0,48.860292450157814
24.0,49.07602018513164
25.0,49.32760321023818
26.0,49.61604758711595
27.0,49.94231449100888
28.0,50.305125203406135
29.0,50.69825036388518
30.0,51.1143778567119
31.0,51.545270560920095
32.0,51.981533146535604
33.0,52.41252675083814
34.0,52.82627371231335
35.0,53.20948031264775
36.0,53.54766899038019
37.0,53.825457866137945
38.0,54.02707020868054
39.0,54.13676279528293
40.0,54.14105183507941
41.0,54.03954940670563
42.0,53.84344813044012
43.0,53.56506217745809
44.0,53.21742124136984
45.0,52.813539746890385
46.0,52.365992228378886
47.0,51.88656727565056
48.0,51.386051206095395
49.0,50.87411636873888
50.0,50.359290623528494
51.0,49.848993277408965
52.0,49.34960714906274
53.0,48.866571116863284
54.0,48.40454638077571
55.0,47.96708053780803
56.0,47.55678876959065
57.0,47.175797085320895
58.0,46.82600336417718
59.0,46.509119231749025
60.0,46.22674980313816
61.0,45.98046367279864
62.0,45.771854822549386
63.0,45.60261281278757
64.0,45.47458974643359
65.0,45.38987193327024
66.0,45.350849053759845
67.0,45.36030252677187
68.0,45.421591016590284
69.0,45.538538183884334
70.0,45.71591029411813
71.0,45.959750793625616
72.0,46.27113995323657
73.0,46.6464071867554
74.0,47.07964117152886
75.0,47.56514937197614
76.0,48.09631324398227
77.0,48.66530173082528
78.0,49.26271743666941
79.0,49.87714845498526
80.0,50.494784247037295
81.0,51.09909899111117
82.0,51.67062193255032
83.0,52.18733401491495
84.0,52.62414011727495
85.0,52.95643455190261
86.0,53.17186658339262
87.0,53.27737539928623
88.0,53.282866972729884
89.0,53.2003497073384
90.0,53.04322153173093
91.0,52.825467449605696
92.0,52.56113111313855
93.0,52.26383185814072
94.0,51.94644894028995
95.0,51.62093785965685
96.0,51.29826663887273
97.0,50.988310711016254
98.0,50.700531713020474
99.0,50.441351947538806
100.0,50.21212057273379
101.0,50.0110893857644
102.0,49.837206090162326
103.0,49.689477591063515
104.0,49.5670636782905
105.0,49.46927777527338
106.0,49.395556326141474
107.0,49.345461117036955
108.0,49.318669774849
109.0,49.31497251426777
110.0,49.33426799240692
111.0,49.376562397250055
112.0,49.441967398335116
113.0,49.53070437017901
114.0,49.64312750724948
115.0,49.77974567511968
116.0,49.941199099709806
117.0,50.12825840083785
118.0,50.341838494699424
119.0,50.583010615774135
120.0,50.853019495011125
121.0,51.1533027532983
122.0,51.48551285688131
