Time,0,1,2
71.0,54.27468291512007,73.03899520113697,74.45839717898028
72.0,54.45885883630659,71.52593140311068,72.75134438245597
73.0,55.14336969517074,69.97705573183987,71.29045293611323
74.0,56.02415297778913,68.8477663118188,69.9236669707377
75.0,57.42250494842833,68.32154796585536,68.9588790682546
76.0,59.4169413738689,68.22253118271648,69.3242150181872
77.0,61.09556140142611,68.24366622451673,70.63231281496303
78.0,62.40519810993296,68.61149692456995,71.65729413497543
79.0,64.01584066468355,69.10966596237593,72.38209090411138
80.0,65.7376004410874,68.8370981106838,73.1728462588576
81.0,66.72730149638356,66.93953021585402,73.6126470600946
82.0,66.6797772918196,64.30183368339635,73.71672374920587
83.0,65.94865354709539,62.494484301304105,73.77421893871627
84.0,64.98310524640125,61.915313503125404,73.74262865250942
85.0,64.07494437992976,61.50380617160506,73.24987543443824
86.0,63.1201769237107,60.48896451869633,72.1189122125742
87.0,61.80671822395819,59.71385547381788,71.08829561387734
88.0,60.83348408739816,59.82461925504829,70.88643719965866
89.0,60.71682407364112,60.49907819589886,70.76442003846506
90.0,61.16394026825136,61.57463712980259,69.82634981383075
91.0,62.11811680040899,62.78185530355268,68.19741827525205
92.0,63.77880949941527,63.95975740937407,66.89098609611636
93.0,65.46786393858261,65.12629730353743,66.94989400969719
94.0,66.30048703631479,65.96219737169994,67.81850009263042
95.0,66.25522019575229,66.69916061509221,68.66636128934084
96.0,66.067274591657,67.84588021941141,69.57346676205822
97.0,66.15217492757644,69.14213927097546,70.37772081996852
98.0,66.73997703497086,69.87246490625782,71.14177737185985
99.0,68.13980027029643,69.632717186377,72.20517190091446
100.0,69.928795883483,69.42617153914533,73.47386942630801
101.0,71.72765784719137,70.29006043056992,74.63239788701507
102.0,73.5801119195704,72.21499789068531,75.49242742424347
103.0,74.89645171428225,74.51161471175486,75.46376468775925
104.0,76.27394796448353,76.5683010098161,75.06158424726345
105.0,78.14859745383445,78.24117542012094,75.40475668058853
106.0,78.73490543973365,78.5160238448204,75.7299877663162
107.0,78.05804208880798,77.06633763812512,75.98884595549941
108.0,77.05969881395282,75.12753349822857,76.40089475719095
109.0,75.30033398935313,73.14350242158669,75.88611522975074
110.0,73.37661834332717,70.91399631012338,75.05163576316366
111.0,72.8969719923442,68.62019342213624,75.20112391086103
112.0,73.7002894174924,67.18583258332716,75.62739235804081
113.0,74.0997515182047,67.23845281183561,75.18791421679184
114.0,73.72220289401888,67.68177209574633,73.68889604302518
115.0,73.38440201200872,67.03951676605418,71.14363148446063
116.0,73.2938258912825,65.80031046901311,68.03791540144363
117.0,72.40425508255433,64.70456970030342,64.68431889834834
118.0,70.44054068946882,63.815641458897076,61.76183602780662
119.0,68.37887885992178,63.65710907282453,60.18984057647839
120.0,66.40381861710691,63.99572531677595,59.61778768263977
121.0,64.56022840064605,63.898445943849424,59.462424123667375
122.0,63.22801011778964,63.50816829129514,59.738109278968615
123.0,62.14710401591037,63.72782665538912,60.284818796408786
124.0,60.55647090894158,64.1490500516331,60.89860624044377
125.0,58.63028875030282,63.774297590815785,61.21075257072318
126.0,57.27032355621483,62.88937022509813,61.058361787798574
127.0,56.734090012601975,62.08029708510805,60.99396028781294
128.0,56.61448876588926,61.68635430613216,61.402577553059814
129.0,56.93655277208614,61.76318171890332,61.87857236386138
130.0,57.68971730468388,61.94758387837193,62.45411120579086
131.0,58.16123591269171,62.20838687356746,64.23132919917788
132.0,58.477154089184225,62.71996984495475,67.28822585987758
133.0,59.04897166139047,63.57122293299871,70.38042914993585
134.0,59.614034604133586,64.7426643777938,72.66060321935863
135.0,60.20602965233838,66.147085133902,73.78299665952979
136.0,61.156711798258364,67.23309690989521,74.18409798744354
137.0,62.497705861954344,67.86577931256434,74.78653989514419
138.0,63.70531105539826,68.64965239704365,75.43549257811576
139.0,64.51258872440664,69.1856991952141,74.76220509947193
140.0,65.0982554149295,68.90764121784353,72.40419001830224
141.0,66.08392231741213,68.48929348290291,69.95527163128344
142.0,67.91740488597166,68.52874384650632,68.2113001588798
143.0,70.05421372891614,68.92723318458974,66.73065627694062
144.0,71.58548793992311,69.38750632069977,66.15265781202397
145.0,72.47880684075433,69.58239945040134,67.025364144971
146.0,73.83118960778933,70.0304505876283,68.72176066979077
147.0,75.71103945356467,70.6233809426616,70.63474101199132
148.0,77.36230365563259,70.5294130955975,72.21078891004846
149.0,78.4496072216122,70.49031316288124,72.95324922493954
150.0,78.83025853998065,71.4184015797313,73.03021270206199
151.0,78.91356875993637,72.87017880234458,72.83008999621704
152.0,79.49530298585815,74.26197391570811,72.33479277487817
153.0,80.53374297021516,75.48265263493936,71.5161576033304
154.0,81.11780396469214,76.50412008524586,70.39506882085367
155.0,80.93210674658827,77.29697342855795,69.1560324160894
156.0,80.47161900968437,78.11420366849968,67.94746418122767
157.0,79.81941640019062,79.19997164809584,66.67817301973783
158.0,78.81809475358466,80.47066855578153,65.73985288809841
159.0,77.66295621049746,81.55290350270292,65.70033427225091
160.0,76.74779587895094,82.54104336709555,66.49355152515433
161.0,75.81560796313097,83.43335731913692,67.09819424940338
162.0,74.88188619787488,83.94353081060136,67.2187426834248
163.0,74.33778128002092,84.01947344192466,67.12664721320444
164.0,73.52464532076404,83.67174670630281,66.44733993919274
165.0,72.48779091954611,83.39958041163672,66.12250051162562
166.0,71.70675378616241,83.51493003247593,67.24717987708658
167.0,71.1587592200157,83.84228484139285,69.53628545535219
168.0,71.30958231466151,84.31589839614493,71.86656911338002
169.0,72.76797862248992,84.71788401143945,73.4986742376486
170.0,74.72721681031646,84.37788706083892,74.72148534313808
171.0,76.5136759637043,83.17857637191352,75.73595147920557
172.0,78.2068370475942,81.69073244393996,76.70829298663463
173.0,79.36982004556982,80.13672465029966,77.45731460991647
174.0,79.93773021058715,78.75526298899098,77.66245712742219
175.0,80.35669201636847,78.0075896540983,78.34385831004832
176.0,80.67268373820782,77.56978192234776,79.40748236269415
177.0,80.53981824030528,76.57984407191853,79.51366755675913
178.0,79.97177318373687,75.16107262500728,78.83056779380448
179.0,79.27115248829017,74.14317078003559,78.48877672323526
180.0,78.42239974541384,73.25591845129027,78.99114125961371
181.0,77.44404030790749,71.87637199044767,78.87694153615
182.0,77.2187978624574,70.73448048621671,77.76997215915631
183.0,78.02604831550465,70.30075025169923,76.71532811938441
184.0,79.21480232745061,70.12350189111079,75.99720952254239
185.0,80.45423312515993,70.07677161637427,76.2262893129798
186.0,81.23169705124724,69.54813277620894,77.31881057804075
187.0,81.0083603404098,68.34973213222179,78.22047382287766
188.0,80.40394885020488,67.38729972364165,78.73402692145616
189.0,79.77184640374449,66.38735358435407,78.38475697015541
190.0,79.35509237542101,65.1574721760087,76.52166241509269
191.0,79.59191786983247,64.21451751776355,73.40264717902072
192.0,79.6720328508232,63.2235207391588,70.06211910806454
193.0,78.61772167402857,62.20396693298935,67.563859416663
194.0,76.42980681582772,61.65860605716785,66.02816912361934
195.0,73.70626435304614,61.84357099534391,65.52864839089165
196.0,71.2574957115673,62.2638240125215,66.06985935675529
197.0,69.69637511317451,61.89915747306507,67.40781850432536
198.0,68.25810706275945,60.43405195846186,68.48360087986302
199.0,66.8525316553679,58.94786967345256,68.35679457780792
200.0,66.07712913152234,58.10469726813231,67.6627985329627
201.0,65.41151186795071,57.42527990568087,67.43373550419143
202.0,64.70232510539599,56.79793157656938,68.16784253057813
203.0,64.32925969928073,56.29527926057784,69.00858440062541
204.0,64.44216307007828,56.06596617429494,69.11687836432702
205.0,64.99645066336998,56.638101486114756,68.8591049341016
206.0,65.54453616020878,57.944689189752395,68.10597222770231
207.0,66.09956248347491,59.27557663251264,66.9882951272673
208.0,66.79002081875944,60.44606702452622,65.82379783667778
209.0,67.35330618553132,61.62458846679671,64.21773356235109
210.0,67.88473760774232,62.70747137314084,62.588155517324786
211.0,68.37957484442998,63.48632077853285,61.701162566288396
212.0,68.29087228324968,63.786934178802355,61.755289659901436
213.0,67.55238213447629,63.82446716448739,62.50216892101668
214.0,66.56687252596478,63.75678126924965,63.12863727645618
215.0,65.46962681524786,63.669703094016214,63.344279937574
216.0,64.41830589004314,63.73602600122505,63.75679043181123
217.0,64.0157181057641,64.50429538829762,64.44484073646892
218.0,64.31448303932086,66.30572786168862,64.69903084758184
219.0,64.50670534497037,67.86555671720282,64.197109266796
220.0,64.8867634403481,68.24881023819464,63.029403570444686
221.0,65.78814265261042,67.93576392852769,61.537257894144254
222.0,66.2272407985156,67.47944427234127,60.31470129599997
223.0,66.27114903448552,67.58454750754184,60.00761605052019
224.0,66.32240499161702,68.26574494394686,60.32142848306496
225.0,66.21928949423197,69.01461382028367,60.31688958795516
226.0,65.70255705817237,69.6995918575584,59.643893520762134
227.0,65.20492419917674,70.20783858128726,58.80863965494098
228.0,66.09941455641327,71.00523824968704,58.79706381821615
229.0,68.12566541088349,72.77773933086516,59.849037428279985
230.0,69.61912157328025,74.55530454433523,61.35349932175372
231.0,70.31203126691015,75.47561998691269,62.671647517038195
232.0,70.83219180610651,75.44734582904303,63.06787045455621
233.0,70.76598127637432,74.30379206843598,62.15074587412841
234.0,70.26406301420522,73.17063345741995,60.64366906012826
235.0,70.34557581254712,72.55586709922183,59.26612984286939
236.0,71.42565862653021,72.12230613351599,58.09127708339426
237.0,72.98224738994608,71.98972352289526,56.84947829721672
238.0,74.0921321426563,72.14828593827316,55.72859022052557
239.0,74.4224372570218,72.14886793319951,54.99083497509468
240.0,74.6305098873181,71.44959579267218,54.61829947229003
241.0,74.87184927666681,69.63557762779799,54.86005528842443
242.0,74.42253481744756,66.83360716872795,55.61910203132293
243.0,73.57582303094345,63.95536556964365,56.588519603660664
244.0,72.73741456548754,61.793173046477136,58.01641665867537
245.0,71.80736323983652,60.875710892030554,60.04861715195927
246.0,70.87027854981494,61.19086036168425,62.32383988699931
247.0,70.11480710159151,61.92234717324166,64.40521197493996
248.0,69.64392345752326,62.49010462346945,65.69449509425901
249.0,69.63596257523062,62.81188812117724,65.98364695185708
250.0,69.44116405866887,63.095334595194736,65.583464431718
251.0,68.69079460887853,64.24004951351395,65.08934150355353
252.0,68.1220883300059,66.43249222661922,64.96603166872994
253.0,67.78844529129195,68.46421582373104,64.76454618261721
254.0,67.7094749225482,70.13685897131857,63.977020875713684
255.0,67.53346663901014,71.71375326754588,62.50916466680327
256.0,67.39575301444448,72.87892807361962,61.12651875426794
257.0,68.19678390868351,73.63213873440682,60.59850446150524
258.0,69.30866880692331,73.93093888442395,60.50226803272613
259.0,69.5355441971322,73.57600783834498,60.17212262153207
260.0,68.74887107090873,72.73885723852538,60.26483988129124
261.0,67.95940725423364,71.72970408897136,61.68132438113432
262.0,67.88814977002488,70.85003782035623,64.04446744190965
263.0,67.8986907568044,69.6775002264151,66.06901890821585
264.0,67.3200121791276,67.89095167596544,66.6594887192951
265.0,65.95431256228701,66.82687442565134,66.1231319256501
266.0,64.20152267534466,66.66138563726966,65.72687124683937
267.0,62.78572862822647,66.65631268890927,66.31416552317873
268.0,61.687639075566224,66.94059286169832,67.47829441744474
269.0,60.90692905032608,67.54592120961296,68.68123917885558
270.0,61.24858060312848,68.74373342359655,69.87633227313749
271.0,63.201492688102924,70.31479087906254,70.3676574607743
272.0,65.78579953245237,71.38503461981605,69.61688621656334
273.0,68.08120427508268,72.05815404129132,68.6477223604947
274.0,69.92673990302343,72.56254498399078,68.27984189534108
275.0,71.27837436916754,73.1994250307774,68.11942445179288
276.0,71.98721086345031,73.78755596824362,67.74159042030915
277.0,72.27590844621415,73.18436381084416,66.94629288566193
278.0,72.24412836706605,71.55627245052023,65.73407873458424
279.0,71.75784418809215,70.50099139192096,64.59677068292102
280.0,70.94516011598321,70.91639207759376,63.886047955094746
281.0,70.65798426617845,72.09442591114038,63.56529197805552
282.0,71.59914404644687,72.67002050151704,63.373911450348636
283.0,72.72422966444233,72.1821378056057,63.03078423770743
284.0,73.11676800364891,71.06048003781518,62.961788471763114
285.0,73.32809655965399,70.33661907231043,63.74737032163347
286.0,73.59297998800366,70.20190907154657,64.74270490624151
287.0,73.76399012944972,69.9257669974318,65.15209483283311
288.0,73.93824402707591,69.75632507742597,65.61188555036256
289.0,74.38129478852548,70.4353377990049,66.54193985403043
290.0,74.77468497455386,71.34703411676016,67.1206161387521
291.0,74.93165357817809,71.74679800848894,67.3418465616518
292.0,74.54278694254643,71.63761597462336,67.53136875169561
293.0,73.03104217357013,71.3779808198548,67.50660324661874
294.0,71.10776608430585,71.3801202037981,67.64505214293072
295.0,69.38908385643307,70.75827290214437,68.25151367060471
296.0,68.0965142575202,69.08548072802961,69.22234588880505
297.0,67.7239660797705,67.82213855833619,70.6457056728858
298.0,67.90329601364266,67.64382330466088,72.47227178044058
299.0,68.13908347780486,67.9662742240332,73.95115482474185
300.0,68.28897397865373,68.58438846158931,74.41657339141423
301.0,68.27197004195084,69.92608058998366,74.15237700503481
302.0,68.48374831225735,71.81996412187864,73.83234230676275
303.0,69.16425390772787,72.83785450304322,73.68465706624684
304.0,69.60867831951077,72.16224833663098,73.07771762903053
305.0,69.6619545966675,70.62004168065297,71.54747740014778
306.0,70.24139776085524,69.25206037180531,69.5146554012976
307.0,70.97716714775981,67.91911712048723,67.70389722344814
308.0,71.19811262568969,66.69131264690101,66.93493162720439
309.0,70.95934458416447,65.61235850402477,67.14965687193845
310.0,70.3663500631927,64.2540466772905,67.74288444845504
311.0,69.60751413965345,63.09771715486077,68.46238295972987
312.0,68.05556639906983,62.47447736744257,68.66576907291426
313.0,65.69968495085979,62.1890742478391,68.19744099410056
314.0,63.75452776154436,61.77391280743591,67.74454215458978
315.0,62.92171907947654,61.21605979348758,67.3141248176331
316.0,63.0435902936617,61.28034939276467,67.09024959914707
317.0,63.24845374134406,61.926595361020276,67.67370293545636
318.0,62.6498488157896,62.28267404532837,68.91930052189488
319.0,62.02577166892287,62.06998283417983,70.35939549476699
320.0,62.38871565356721,61.47865379146407,71.69240581680026
321.0,62.74413589013527,60.765888361833184,72.07544425053092
322.0,62.606084437667064,60.1878268977796,71.2441396678201
323.0,62.81492206919223,60.10335502391543,70.56784735632878
324.0,63.71513946420084,60.791533410315424,70.77778453099472
325.0,65.06231252424463,61.94642174841681,70.60376723743707
326.0,66.47359196885651,63.01073415845137,69.94443091007604
327.0,67.49296783550028,63.72854165580899,70.50509188123219
328.0,67.57071377470577,63.723762269882755,71.4540739867992
329.0,67.17908216143994,63.59967811691819,71.05734510886103
330.0,66.73523922106885,64.44844254905998,69.84099277588209
331.0,65.85918058510653,65.3848082664705,68.36398252979491
332.0,64.90515493582281,65.83969347930775,66.75182715939512
333.0,64.08355735972357,66.64637696231925,65.34089735312283
334.0,62.62369566417127,67.37450372454208,64.11591242391755
335.0,60.55245902745958,67.13707191007401,62.99837566168398
336.0,59.19518914519328,66.4624475474467,62.01462431141131
337.0,58.65318231445015,65.77180527754867,61.07334143980267
338.0,57.893303595677494,64.86432467068089,60.094037659448254
339.0,57.020776701133364,64.33257176758255,59.189554682191556
340.0,56.79431436066874,64.1745747856981,58.94584798655777
341.0,57.27247687369541,63.594107548815664,59.72982270643544
342.0,58.04834275566868,62.887735411010524,60.86382267111703
343.0,58.76404128113904,62.89381390608519,61.45717311803824
344.0,59.02571490358375,63.50146486189282,61.56569537554751
345.0,58.8762662290059,64.27601173187887,61.809015338309464
346.0,59.09921084123919,65.16769512679538,62.32820394026093
347.0,60.0366379299912,65.99208787805259,63.275694952704164
348.0,61.401921709263455,66.85087395262856,65.35790961646504
349.0,62.84908446993887,67.59941411281964,68.01883289846036
350.0,64.11316753817341,67.92730857485024,70.01883613887327
351.0,65.4656802942656,67.83562070010805,70.90025018720033
352.0,67.41271417032814,67.82089606420293,70.71551701337525
353.0,68.81080366850767,68.33295756188136,69.7508506494462
354.0,68.62546919220036,68.55764030840322,68.32456881036913
355.0,67.33670659552565,67.88659794585229,66.7933354000926
356.0,65.84493255312891,67.21053645849649,65.41405743672532
357.0,64.98744809303386,67.93361338504442,64.31890033594732
358.0,65.13498503666726,69.59349725975436,63.29544391760187
359.0,66.12895003093259,70.71227886052667,62.33354064629338
360.0,67.06103783016786,71.11622147436401,62.07384213710391
361.0,67.3612249053103,70.83997072642002,62.37570113704278
362.0,67.70871197560137,69.74231160763752,62.95720654194326
363.0,67.86373563300599,68.23432527205394,63.454431631700324
364.0,67.28932628225289,67.04454054461142,63.578604986923764
365.0,66.93520910813291,66.77186417959444,63.82804861382804
366.0,67.07127239312076,67.18707138499184,64.26360379431823
367.0,67.2178775208741,67.8288501943495,64.37874311990134
368.0,68.01866294664846,68.36556587700584,64.10917306986819
369.0,69.57710989615683,69.05695633797724,63.87610023867147
370.0,70.87537274697823,69.7514074187435,63.91666506561815
371.0,71.28779746450446,69.82042057008495,63.92831322166842
372.0,70.1387751556631,69.4185873486872,63.723514560638215
373.0,68.15183083936849,69.03766743990766,64.00479336232159
374.0,66.90575171109155,68.75987077970973,65.1095885521772
375.0,66.59704890676328,68.44580639666289,66.2014938131866
376.0,67.08981827999392,68.4884565809429,66.99081089824772
377.0,68.2042667774406,68.79419175152184,68.1427137394038
378.0,68.7348722344555,68.4002322165141,69.28408113607611
379.0,68.00327196877814,67.07908619865799,69.59140287574348
380.0,66.97233244098935,65.70106319794318,69.43825465766142
381.0,66.2020549325024,64.80175154532094,69.80249445992067
382.0,65.53922962439053,64.76490913063203,70.20650824739026
383.0,64.80740719059422,65.62513939039886,69.38578473121179
384.0,64.07214487567691,66.89836642128026,67.80596880251706
385.0,63.45138086539838,67.65719346431405,66.12155644706795
386.0,62.6755257809778,67.27297458185127,64.00700012746219
387.0,61.81361888297395,66.00398242480857,61.85208945502902
388.0,61.365850939499055,64.19250347804619,60.53214291491993
389.0,61.20363974389851,62.23763932423816,59.82888702265573
390.0,61.12613650864868,60.13583615727638,59.14910479768725
391.0,60.818030368208284,57.85304812211437,58.72292142835462
392.0,59.7683816727317,55.609561588053715,58.45440377475633
393.0,58.7920912770434,54.11709152723681,58.03049503708845
394.0,58.48986777805463,53.3919075825491,57.94765602152772
395.0,57.9843877723924,52.47006925268507,58.499354848994756
396.0,57.715066685528875,51.27141165075031,59.43107207402493
397.0,58.281596757682266,50.22085412521332,60.78496995743405
398.0,58.9065311048716,49.793175532512294,62.58572563544448
399.0,58.983590068822004,50.41596375356587,64.3564560280015
400.0,58.673287027443685,51.75940344047785,65.6226866283229
401.0,58.26836237566452,52.95779709007558,66.19420037742172
402.0,57.657029379314096,53.21699758607263,66.24139651528705
403.0,56.882634191572066,52.998641241376994,66.22429489017821
404.0,56.031534763277406,53.578108311060205,66.23917313619344
405.0,55.146894663688656,55.301235193849216,66.29222065766932
406.0,54.71658352672476,57.02076815720088,66.10807713814002
407.0,55.006689793305924,57.55452857319186,65.46672440670042
408.0,55.963199120748804,57.261128243909575,64.77568511963918
409.0,57.62246024038423,56.71944113535596,64.09361597591143
410.0,59.881384887089304,56.04655632840404,63.18344344440959
411.0,62.07735148394893,55.16278432674615,61.811395120469065
412.0,63.749364569112814,54.25776449457412,60.43777116189011
413.0,64.76020527576681,54.29832638380185,59.92103537745824
414.0,65.36706954725433,55.251474573037584,59.93903128501927
415.0,66.08950595226756,56.1417298863256,60.35431412495623
416.0,66.50553227085764,57.09439690615322,61.28325326260127
417.0,66.18030058001929,58.21650218481279,61.988497878839524
418.0,65.54459651216834,58.664263993164276,62.210640007753966
419.0,64.92975091393633,58.91287533586129,62.359351892988485
420.0,64.17468056261717,60.19450903975889,62.79724601193156
421.0,63.26300012581638,61.93234640970366,63.69375911750716
422.0,62.20246658913862,62.70642182698114,64.72566745329127
423.0,60.65613564050281,62.21684370036598,65.60726235788732
424.0,58.837257146720916,61.275222052780194,66.18712510275087
425.0,57.19177427081962,60.73684885858728,66.67832328353269
426.0,55.58937905266452,60.65364638576186,67.66787946508275
427.0,54.50104131664324,60.84119551168503,69.19431194437767
428.0,54.39780148877687,61.16699316697946,71.02936335215375
429.0,54.871214511649235,61.401624681482204,72.45558119913893
430.0,55.3302776856904,61.969021244917094,72.51031266272135
431.0,55.48863120442577,63.471538580564534,71.39342255469221
432.0,55.175459945030816,65.37125008610417,70.13375436212674
433.0,54.754341065805086,67.07192090869792,69.08309677159048
434.0,54.88133235916567,68.12748820267632,68.62096238630438
435.0,55.3997798648112,67.97765066408462,69.06218611355972
436.0,55.94625847405283,67.16722814107082,69.60168495091732
437.0,56.8897403476224,66.54865644946135,69.49846415669967
438.0,58.04425525676376,65.94912935731693,68.59082015070244
439.0,58.03341720818583,65.46265663006012,66.585409698771
440.0,56.98771442425831,65.86695748705851,64.26616001580041
441.0,56.50716470326087,66.93710133750555,62.833580858592875
442.0,56.99194089424482,67.9237895149772,62.40887697890311
443.0,57.6391343869293,68.40110249220668,62.15624457081685
444.0,58.24706529760893,69.23932466017743,62.03044933935142
445.0,59.35213019617931,70.99846549535606,62.42616728683345
446.0,60.72522896618059,72.11698240549387,62.373003063713476
447.0,61.820776709912934,71.78771499300404,60.89625977204081
448.0,62.391495935321714,71.07583198784678,59.02706498923482
449.0,62.28359689393503,70.56962664067545,57.966865305735375
450.0,62.10129608843203,70.004948657294,57.50744934867021
451.0,61.991978843569456,69.09719423049444,57.37324703848923
452.0,61.51816116679141,67.91425326156327,57.637683682744296
453.0,60.71434490120056,66.70430310653828,57.99904151900967
454.0,60.24597681812708,65.68377776632569,58.22532630287468
455.0,60.667019240034875,64.64098649302387,58.313790219999596
456.0,61.82132482218643,63.35297057016079,58.53380921345952
457.0,63.34372983718641,62.02289359512119,59.44640580831286
458.0,64.69477323572941,61.08184998476671,60.81065157099388
459.0,65.6635903956267,60.73770076272259,61.515269447245636
460.0,66.6359633432374,60.791454694820914,61.207713131743816
461.0,67.47935277436768,61.19763139145489,60.451815482594526
462.0,67.7275794630473,61.85695418136519,59.47161528693555
463.0,67.27381230107065,62.252197918165,58.181957248961105
464.0,66.69266433608966,62.477696043514655,57.37756291779599
465.0,66.4527973634484,62.6239817733709,57.6010817890895
466.0,66.32414027056159,62.5089418881549,58.69339514565995
467.0,65.89037504368385,62.0522753708137,59.85543796086841
468.0,65.24797670813773,61.33922720774644,60.57258494343073
469.0,65.12419883877361,60.60803043686796,61.13048319348956
470.0,64.94617535993456,59.76721257360258,61.33038221594382
471.0,64.06469254565359,58.74155631539434,61.29297811207519
472.0,63.35178113217403,57.67794067113091,61.41599192749083
473.0,63.094174917659686,56.518947453026264,61.6395575385892
474.0,62.78104081743903,55.54987785493076,62.1817953798518
475.0,62.36662985441011,55.03043190442597,63.17955203657027
476.0,61.84743442473893,55.041587321339996,64.3605915728888
477.0,61.10878076382135,55.634392794194646,65.30276348319126
478.0,60.22806958038236,56.22411910171183,65.48325273797892
479.0,59.80615791460198,56.55318747152463,64.90334032387072
480.0,60.285294270922215,57.23934371870498,64.05594904010475
481.0,61.420953410668815,58.11967879556221,63.3586089015621
482.0,62.62463558792364,58.701793806008205,62.74673325975473
483.0,63.65708794789639,59.4807922583345,62.151893807796945
484.0,64.39300310171863,60.488412962316524,61.93699545135234
485.0,65.20423079194588,61.29369680800594,62.618935220707826
486.0,66.58385629733502,61.93883194921539,64.24757367301874
487.0,68.00791876123368,61.97078712632309,66.02256871312707
488.0,68.96296124046675,61.199719019968114,67.18989671574249
489.0,69.28744417566583,60.360801194752106,67.46570760576908
490.0,69.1387880578448,60.189368916539195,67.51734138915744
491.0,68.8450855351223,61.00257033291755,67.62405144187768
492.0,68.42408664402026,62.77066729440506,67.35885913439427
493.0,68.12220240392776,64.87444317151821,66.84060191460568
494.0,68.12434326255247,67.00476955235341,66.22289585640205
495.0,68.64231134750152,69.07557682377178,65.30776044537559
496.0,69.53681249523409,70.41821114673876,64.18675836312403
497.0,70.17367425685855,71.16171107591215,63.47081612279997
498.0,70.02297907948714,71.83845038687774,63.160927217593844
499.0,69.20196638621326,71.79125609165112,62.167433573467235
500.0,68.2401322976133,70.76953314017179,60.46957365310304
501.0,67.69670307210951,69.315467556974,59.31923274233346
