Id;Timestamp;Sex;Age;SegmentIndex;VideoName;VideoMode;QuestionIndex;QuestionAnswer;AnswerDuration;VideoRotation;
99;2024-06-19 16:33:40;Male;19;1;looped_final;NoAnomalies;1;0;21.63147;0
99;2024-06-19 16:33:52;Male;19;1;looped_final;NoAnomalies;2;0;11.89527;0
99;2024-06-19 16:34:01;Male;19;1;looped_final;NoAnomalies;3;-1;8.802231;0
99;2024-06-19 16:34:09;Male;19;1;looped_final;NoAnomalies;4;-1;8.213997;0
99;2024-06-19 16:34:57;Male;19;2;looped_final;OnlyAnomalies;1;0;5.790939;0
99;2024-06-19 16:34:58;Male;19;2;looped_final;OnlyAnomalies;2;0;0.3035889;0
99;2024-06-19 16:35:01;Male;19;2;looped_final;OnlyAnomalies;3;0;3.720154;0
99;2024-06-19 16:35:02;Male;19;2;looped_final;OnlyAnomalies;4;0;1.068832;0
99;2024-06-19 16:35:45;Male;19;3;looped_final;Coupling;1;0;1.139786;0
99;2024-06-19 16:35:46;Male;19;3;looped_final;Coupling;2;0;0.2732086;0
99;2024-06-19 16:35:46;Male;19;3;looped_final;Coupling;3;0;0.2551117;0
99;2024-06-19 16:35:46;Male;19;3;looped_final;Coupling;4;0;0.3565216;0
99;2024-06-19 16:36:01;Male;19;4;Train;NoAnomalies;1;0;1.718796;0
99;2024-06-19 16:36:02;Male;19;4;Train;NoAnomalies;2;0;0.198349;0
99;2024-06-19 16:36:02;Male;19;4;Train;NoAnomalies;3;0;0.1815033;0
99;2024-06-19 16:36:02;Male;19;4;Train;NoAnomalies;4;0;0.3656464;0
99;2024-06-19 16:37:05;Male;19;5;Train;OnlyAnomalies;1;0;0.582428;0
99;2024-06-19 16:37:06;Male;19;5;Train;OnlyAnomalies;2;0;0.2038574;0
99;2024-06-19 16:37:06;Male;19;5;Train;OnlyAnomalies;3;0;0.1824646;0
99;2024-06-19 16:37:07;Male;19;5;Train;OnlyAnomalies;4;-1;0.7585754;0
99;2024-06-19 16:38:22;Male;19;6;Train;Coupling;1;-1;0.82547;0
99;2024-06-19 16:38:23;Male;19;6;Train;Coupling;2;-1;0.1627197;0
99;2024-06-19 16:38:23;Male;19;6;Train;Coupling;3;-1;0.1818237;0
99;2024-06-19 16:38:23;Male;19;6;Train;Coupling;4;-1;0.1741943;0
99;2024-06-19 16:38:41;Male;19;7;Westminster_8k;NoAnomalies;1;-1;1.08725;0
99;2024-06-19 16:38:42;Male;19;7;Westminster_8k;NoAnomalies;2;-1;0.2442627;0
99;2024-06-19 16:38:42;Male;19;7;Westminster_8k;NoAnomalies;3;-1;0.1852417;0
99;2024-06-19 16:38:42;Male;19;7;Westminster_8k;NoAnomalies;4;-1;0.3127136;0
99;2024-06-19 16:40:11;Male;19;8;Westminster_8k;OnlyAnomalies;1;-1;3.341339;0
99;2024-06-19 16:40:12;Male;19;8;Westminster_8k;OnlyAnomalies;2;-1;0.3798523;0
99;2024-06-19 16:40:12;Male;19;8;Westminster_8k;OnlyAnomalies;3;-1;0.2355042;0
99;2024-06-19 16:40:12;Male;19;8;Westminster_8k;OnlyAnomalies;4;-1;0.3576965;0
99;2024-06-19 16:42:30;Male;19;9;Westminster_8k;Coupling;1;-1;45.83069;0
99;2024-06-19 16:42:30;Male;19;9;Westminster_8k;Coupling;2;-1;0.1802368;0
99;2024-06-19 16:42:30;Male;19;9;Westminster_8k;Coupling;3;-1;0.1989136;0
99;2024-06-19 16:42:30;Male;19;9;Westminster_8k;Coupling;4;-1;0.1688232;0
99;2024-06-19 16:42:42;Male;19;10;NY_octave;NoAnomalies;1;-1;3.41864;0
99;2024-06-19 16:42:42;Male;19;10;NY_octave;NoAnomalies;2;-1;0.2183838;0
99;2024-06-19 16:42:43;Male;19;10;NY_octave;NoAnomalies;3;-1;0.1799316;0
99;2024-06-19 16:42:43;Male;19;10;NY_octave;NoAnomalies;4;-1;0.2391968;0
99;2024-06-19 16:42:52;Male;19;11;NY_octave;OnlyAnomalies;1;-1;0.8718872;0
99;2024-06-19 16:42:52;Male;19;11;NY_octave;OnlyAnomalies;2;-1;0.2022095;0
99;2024-06-19 16:42:53;Male;19;11;NY_octave;OnlyAnomalies;3;-1;0.1808472;0
99;2024-06-19 16:42:53;Male;19;11;NY_octave;OnlyAnomalies;4;-1;0.206604;0
99;2024-06-19 16:43:02;Male;19;12;NY_octave;Coupling;1;-1;0.9364624;0
99;2024-06-19 16:43:03;Male;19;12;NY_octave;Coupling;2;-1;0.2297363;0
99;2024-06-19 16:43:03;Male;19;12;NY_octave;Coupling;3;-1;0.2080078;0
99;2024-06-19 16:43:03;Male;19;12;NY_octave;Coupling;4;-1;0.15448;0
